_id,_visible,_version,_changeset,_timestamp,_user,_uid,_lat,_lon,tag/0/_k,tag/0/_v,tag/1/_k,tag/1/_v,tag/2/_k,tag/2/_v,tag/3/_k,tag/3/_v,tag/4/_k,tag/4/_v,tag/5/_k,tag/5/_v,tag/6/_k,tag/6/_v,tag/7/_k,tag/7/_v,tag/8/_k,tag/8/_v,tag/9/_k,tag/9/_v
4859984289,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6278216,139.3444819,,,,,,,,,,,,,,,,,,,,
4859984290,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6278930,139.3444480,,,,,,,,,,,,,,,,,,,,
4859984291,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6279894,139.3442955,,,,,,,,,,,,,,,,,,,,
4859984292,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6279181,139.3443309,,,,,,,,,,,,,,,,,,,,
4859984293,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6279381,139.3444249,,,,,,,,,,,,,,,,,,,,
4859984294,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6280170,139.3443941,,,,,,,,,,,,,,,,,,,,
4859984295,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6281021,139.3442662,,,,,,,,,,,,,,,,,,,,
4859984296,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6280257,139.3442924,,,,,,,,,,,,,,,,,,,,
4859984297,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6280483,139.3443895,,,,,,,,,,,,,,,,,,,,
4859984298,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6281222,139.3443617,,,,,,,,,,,,,,,,,,,,
4859984299,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6281973,139.3442262,,,,,,,,,,,,,,,,,,,,
4859984300,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6281297,139.3442601,,,,,,,,,,,,,,,,,,,,
4859984301,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6281535,139.3443525,,,,,,,,,,,,,,,,,,,,
4859984302,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6282123,139.3443325,,,,,,,,,,,,,,,,,,,,
4859984303,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6283400,139.3441599,,,,,,,,,,,,,,,,,,,,
4859984304,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6282511,139.3442000,,,,,,,,,,,,,,,,,,,,
4859984305,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6282712,139.3443017,,,,,,,,,,,,,,,,,,,,
4859984306,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6283613,139.3442631,,,,,,,,,,,,,,,,,,,,
4859984307,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6284465,139.3441260,,,,,,,,,,,,,,,,,,,,
4859984308,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6283601,139.3441599,,,,,,,,,,,,,,,,,,,,
4859984309,true,1,48764749,2017-05-17T14:26:59Z,すかい,5860567,35.6283801,139.3442570,,,,,,,,,,,,,,,,,,,,
4859984310,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6284703,139.3442200,,,,,,,,,,,,,,,,,,,,
4859984311,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285679,139.3440906,,,,,,,,,,,,,,,,,,,,
4859984312,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6284890,139.3441260,,,,,,,,,,,,,,,,,,,,
4859984313,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285041,139.3442169,,,,,,,,,,,,,,,,,,,,
4859984314,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285804,139.3441815,,,,,,,,,,,,,,,,,,,,
4859984315,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286581,139.3440459,,,,,,,,,,,,,,,,,,,,
4859984316,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285992,139.3440783,,,,,,,,,,,,,,,,,,,,
4859984317,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286180,139.3441738,,,,,,,,,,,,,,,,,,,,
4859984318,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286856,139.3441414,,,,,,,,,,,,,,,,,,,,
4859984319,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6287007,139.3441661,,,,,,,,,,,,,,,,,,,,
4859984320,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286268,139.3442000,,,,,,,,,,,,,,,,,,,,
4859984421,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286481,139.3443124,,,,,,,,,,,,,,,,,,,,
4859984422,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6287207,139.3442662,,,,,,,,,,,,,,,,,,,,
4859984423,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285855,139.3442185,,,,,,,,,,,,,,,,,,,,
4859984424,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6284940,139.3442601,,,,,,,,,,,,,,,,,,,,
4859984425,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285116,139.3443587,,,,,,,,,,,,,,,,,,,,
4859984426,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286155,139.3443124,,,,,,,,,,,,,,,,,,,,
4859984427,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6284602,139.3442678,,,,,,,,,,,,,,,,,,,,
4859984428,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6283889,139.3443017,,,,,,,,,,,,,,,,,,,,
4859984429,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6284039,139.3443972,,,,,,,,,,,,,,,,,,,,
4859984430,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6284828,139.3443617,,,,,,,,,,,,,,,,,,,,
4859984431,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6283388,139.3443217,,,,,,,,,,,,,,,,,,,,
4859984432,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6282273,139.3443617,,,,,,,,,,,,,,,,,,,,
4859984433,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6282348,139.3444080,,,,,,,,,,,,,,,,,,,,
4859984434,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6282586,139.3443987,,,,,,,,,,,,,,,,,,,,
4859984435,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6282699,139.3444603,,,,,,,,,,,,,,,,,,,,
4859984436,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6283551,139.3444218,,,,,,,,,,,,,,,,,,,,
4859984437,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6281885,139.3443679,,,,,,,,,,,,,,,,,,,,
4859984438,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6281084,139.3444049,,,,,,,,,,,,,,,,,,,,
4859984439,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6281334,139.3445142,,,,,,,,,,,,,,,,,,,,
4859984440,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6282148,139.3444788,,,,,,,,,,,,,,,,,,,,
4859984441,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6280808,139.3444172,,,,,,,,,,,,,,,,,,,,
4859984442,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6279944,139.3444495,,,,,,,,,,,,,,,,,,,,
4859984443,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6280170,139.3445605,,,,,,,,,,,,,,,,,,,,
4859984444,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6281009,139.3445173,,,,,,,,,,,,,,,,,,,,
4859984445,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6279481,139.3444603,,,,,,,,,,,,,,,,,,,,
4859984446,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6278730,139.3444942,,,,,,,,,,,,,,,,,,,,
4859984447,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6278955,139.3446098,,,,,,,,,,,,,,,,,,,,
4859984448,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6279681,139.3445666,,,,,,,,,,,,,,,,,,,,
4859984449,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6278204,139.3445050,,,,,,,,,,,,,,,,,,,,
4859984450,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6277277,139.3445435,,,,,,,,,,,,,,,,,,,,
4859984451,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6277490,139.3446591,,,,,,,,,,,,,,,,,,,,
4859984452,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6278429,139.3446144,,,,,,,,,,,,,,,,,,,,
4859984453,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6276826,139.3445528,,,,,,,,,,,,,,,,,,,,
4859984454,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6276138,139.3445867,,,,,,,,,,,,,,,,,,,,
4859984455,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6276338,139.3447007,,,,,,,,,,,,,,,,,,,,
4859984456,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6277089,139.3446698,,,,,,,,,,,,,,,,,,,,
4859984457,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6275687,139.3446128,,,,,,,,,,,,,,,,,,,,
4859984458,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6274785,139.3446498,,,,,,,,,,,,,,,,,,,,
4859984459,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6274998,139.3447422,,,,,,,,,,,,,,,,,,,,
4859984460,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6275850,139.3447130,,,,,,,,,,,,,,,,,,,,
4859984461,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6287449,139.3445251,,,,,,,,,,,,,,,,,,,,
4859984462,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286643,139.3445587,,,,,,,,,,,,,,,,,,,,
4859984463,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286917,139.3446932,,,,,,,,,,,,,,,,,,,,
4859984464,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6287751,139.3446596,,,,,,,,,,,,,,,,,,,,
4859984465,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286370,139.3445729,,,,,,,,,,,,,,,,,,,,
4859984466,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285435,139.3446101,,,,,,,,,,,,,,,,,,,,
4859984467,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285708,139.3447322,,,,,,,,,,,,,,,,,,,,
4859984468,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6286571,139.3446950,,,,,,,,,,,,,,,,,,,,
4859984469,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285104,139.3446101,,,,,,,,,,,,,,,,,,,,
4859984470,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6284112,139.3446561,,,,,,,,,,,,,,,,,,,,
4859984471,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6284371,139.3447994,,,,,,,,,,,,,,,,,,,,
4859984472,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6285414,139.3447507,,,,,,,,,,,,,,,,,,,,
4859984473,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6283824,139.3446738,,,,,,,,,,,,,,,,,,,,
4859984474,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6283062,139.3447109,,,,,,,,,,,,,,,,,,,,
4859984475,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6283364,139.3448242,,,,,,,,,,,,,,,,,,,,
4859984476,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6284054,139.3447976,,,,,,,,,,,,,,,,,,,,
4859984477,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6282688,139.3446985,,,,,,,,,,,,,,,,,,,,
4859984478,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6282184,139.3447322,,,,,,,,,,,,,,,,,,,,
4859984479,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6282084,139.3447039,,,,,,,,,,,,,,,,,,,,
4859984480,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6281480,139.3447392,,,,,,,,,,,,,,,,,,,,
4859984481,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6281868,139.3448613,,,,,,,,,,,,,,,,,,,,
4859984482,true,1,48764749,2017-05-17T14:27:00Z,すかい,5860567,35.6282976,139.3447959,,,,,,,,,,,,,,,,,,,,
4859984483,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6281250,139.3447092,,,,,,,,,,,,,,,,,,,,
4859984484,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6280559,139.3447676,,,,,,,,,,,,,,,,,,,,
4859984485,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6280789,139.3448224,,,,,,,,,,,,,,,,,,,,
4859984486,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6280559,139.3448437,,,,,,,,,,,,,,,,,,,,
4859984487,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6281005,139.3449870,,,,,,,,,,,,,,,,,,,,
4859984488,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6281940,139.3449233,,,,,,,,,,,,,,,,,,,,
4859984489,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6279912,139.3447569,,,,,,,,,,,,,,,,,,,,
4859984490,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6278718,139.3448171,,,,,,,,,,,,,,,,,,,,
4859984491,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6279135,139.3449197,,,,,,,,,,,,,,,,,,,,
4859984492,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6280243,139.3448366,,,,,,,,,,,,,,,,,,,,
4859984493,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6280228,139.3448667,,,,,,,,,,,,,,,,,,,,
4859984494,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6279423,139.3449321,,,,,,,,,,,,,,,,,,,,
4859984495,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6279782,139.3450436,,,,,,,,,,,,,,,,,,,,
4859984496,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6280660,139.3449888,,,,,,,,,,,,,,,,,,,,
4859984497,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6279020,139.3449604,,,,,,,,,,,,,,,,,,,,
4859984498,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6278286,139.3450188,,,,,,,,,,,,,,,,,,,,
4859984499,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6278761,139.3451445,,,,,,,,,,,,,,,,,,,,
4859984500,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6279523,139.3450737,,,,,,,,,,,,,,,,,,,,
4859984501,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6277826,139.3450578,,,,,,,,,,,,,,,,,,,,
4859984502,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6277251,139.3451020,,,,,,,,,,,,,,,,,,,,
4859984503,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6277754,139.3452117,,,,,,,,,,,,,,,,,,,,
4859984504,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6278373,139.3451569,,,,,,,,,,,,,,,,,,,,
4859984505,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6278157,139.3448083,,,,,,,,,,,,,,,,,,,,
4859984506,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6277567,139.3448649,,,,,,,,,,,,,,,,,,,,
4859984507,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6278042,139.3449905,,,,,,,,,,,,,,,,,,,,
4859984508,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6278761,139.3449251,,,,,,,,,,,,,,,,,,,,
4859984509,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6277150,139.3449374,,,,,,,,,,,,,,,,,,,,
4859984510,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6276676,139.3449870,,,,,,,,,,,,,,,,,,,,
4859984511,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6277136,139.3450790,,,,,,,,,,,,,,,,,,,,
4859984512,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6277610,139.3450401,,,,,,,,,,,,,,,,,,,,
4859984513,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6276589,139.3448065,,,,,,,,,,,,,,,,,,,,
4859984514,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6275654,139.3448737,,,,,,,,,,,,,,,,,,,,
4859984515,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6276273,139.3449817,,,,,,,,,,,,,,,,,,,,
4859984516,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6277049,139.3449144,,,,,,,,,,,,,,,,,,,,
4859984517,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6290401,139.3444470,,,,,,,,,,,,,,,,,,,,
4859984518,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6289552,139.3444824,,,,,,,,,,,,,,,,,,,,
4859984519,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6289753,139.3445904,,,,,,,,,,,,,,,,,,,,
4859984520,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6290473,139.3445567,,,,,,,,,,,,,,,,,,,,
4859984621,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6290401,139.3445125,,,,,,,,,,,,,,,,,,,,
4859984622,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6290602,139.3445090,,,,,,,,,,,,,,,,,,,,
4859984623,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6291623,139.3443922,,,,,,,,,,,,,,,,,,,,
4859984624,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6290818,139.3444293,,,,,,,,,,,,,,,,,,,,
4859984625,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6291019,139.3445444,,,,,,,,,,,,,,,,,,,,
4859984626,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6291810,139.3445037,,,,,,,,,,,,,,,,,,,,
4859984627,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6293004,139.3443479,,,,,,,,,,,,,,,,,,,,
4859984628,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6292026,139.3443922,,,,,,,,,,,,,,,,,,,,
4859984629,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6292170,139.3444983,,,,,,,,,,,,,,,,,,,,
4859984630,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6293119,139.3444488,,,,,,,,,,,,,,,,,,,,
4859984631,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6293997,139.3443072,,,,,,,,,,,,,,,,,,,,
4859984632,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6293234,139.3443338,,,,,,,,,,,,,,,,,,,,
4859984633,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6293407,139.3444364,,,,,,,,,,,,,,,,,,,,
4859984634,true,1,48764749,2017-05-17T14:27:01Z,すかい,5860567,35.6294184,139.3443992,,,,,,,,,,,,,,,,,,,,
4859984696,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6294285,139.3440024,,,,,,,,,,,,,,,,,,,,
4859984697,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6293258,139.3440471,,,,,,,,,,,,,,,,,,,,
4859984698,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6293070,139.3439655,,,,,,,,,,,,,,,,,,,,
4859984699,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6293671,139.3439131,,,,,,,,,,,,,,,,,,,,
4859984700,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6294247,139.3440533,,,,,,,,,,,,,,,,,,,,
4859984701,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6293646,139.3440748,,,,,,,,,,,,,,,,,,,,
4859984702,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6293796,139.3441133,,,,,,,,,,,,,,,,,,,,
4859984703,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6293521,139.3441164,,,,,,,,,,,,,,,,,,,,
4859984704,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6293771,139.3442150,,,,,,,,,,,,,,,,,,,,
4859984705,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6294773,139.3441750,,,,,,,,,,,,,,,,,,,,
4859984706,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6294573,139.3441010,,,,,,,,,,,,,,,,,,,,
4859984707,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6294360,139.3441041,,,,,,,,,,,,,,,,,,,,
4859984708,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6292945,139.3440748,,,,,,,,,,,,,,,,,,,,
4859984709,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6292193,139.3441210,,,,,,,,,,,,,,,,,,,,
4859984710,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6292582,139.3442520,,,,,,,,,,,,,,,,,,,,
4859984711,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6293471,139.3442289,,,,,,,,,,,,,,,,,,,,
4859984712,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6291893,139.3441334,,,,,,,,,,,,,,,,,,,,
4859984713,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6291079,139.3441796,,,,,,,,,,,,,,,,,,,,
4859984714,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6291455,139.3442982,,,,,,,,,,,,,,,,,,,,
4859984715,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6292281,139.3442659,,,,,,,,,,,,,,,,,,,,
4859984716,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6290804,139.3441858,,,,,,,,,,,,,,,,,,,,
4859984717,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6289852,139.3442397,,,,,,,,,,,,,,,,,,,,
4859984718,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6290077,139.3443490,,,,,,,,,,,,,,,,,,,,
4859984719,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6291079,139.3442920,,,,,,,,,,,,,,,,,,,,
4859984720,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6289689,139.3442782,,,,,,,,,,,,,,,,,,,,
4859984721,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6288875,139.3443090,,,,,,,,,,,,,,,,,,,,
4859984722,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6289138,139.3443937,,,,,,,,,,,,,,,,,,,,
4859984723,true,1,48764749,2017-05-17T14:27:02Z,すかい,5860567,35.6289877,139.3443567,,,,,,,,,,,,,,,,,,,,
4860291074,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6284399,139.3379842,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291075,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6276056,139.3380495,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291076,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6259860,139.3389152,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291077,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6263958,139.3391197,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291078,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6265453,139.3394413,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291079,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6263849,139.3394970,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291080,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6262821,139.3391833,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291081,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6262862,139.3390771,name,DAYBREAK,tourism,artwork,,,,,,,,,,,,,,,,
4860291082,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6260338,139.3392306,name,喫煙所,,,,,,,,,,,,,,,,,,
4860291083,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6271421,139.3396469,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291084,true,1,48769046,2017-05-17T17:40:34Z,yozorazakura,5860598,35.6271271,139.3396169,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291085,true,2,48780131,2017-05-18T06:17:53Z,techstrom,39534,35.6273322,139.3396557,name,喫煙所,smoking,dedicated,,,,,,,,,,,,,,,,
4860291086,true,1,48769046,2017-05-17T17:40:35Z,yozorazakura,5860598,35.6275491,139.3396076,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291087,true,1,48769046,2017-05-17T17:40:35Z,yozorazakura,5860598,35.6277559,139.3401725,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291088,true,1,48769046,2017-05-17T17:40:35Z,yozorazakura,5860598,35.6276643,139.3406200,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291089,true,1,48769046,2017-05-17T17:40:35Z,yozorazakura,5860598,35.6277847,139.3404457,name,喫煙所,,,,,,,,,,,,,,,,,,
4860291091,true,2,60674512,2018-07-13T06:47:36Z,techstrom,39534,35.6273536,139.3413401,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291092,true,2,60674512,2018-07-13T06:47:36Z,techstrom,39534,35.6272703,139.3416695,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291094,true,2,60674512,2018-07-13T06:47:36Z,techstrom,39534,35.6272100,139.3417350,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291095,true,2,60674512,2018-07-13T06:47:36Z,techstrom,39534,35.6269916,139.3415758,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291096,true,2,60674512,2018-07-13T06:47:36Z,techstrom,39534,35.6270070,139.3414254,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291097,true,2,60674512,2018-07-13T06:47:36Z,techstrom,39534,35.6270543,139.3413575,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291098,true,2,60674512,2018-07-13T06:47:36Z,techstrom,39534,35.6270639,139.3411837,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291099,true,2,60674512,2018-07-13T06:47:36Z,techstrom,39534,35.6271647,139.3411162,amenity,waste_basket,,,,,,,,,,,,,,,,,,
4860291100,true,1,48769046,2017-05-17T17:40:35Z,yozorazakura,5860598,35.6269152,139.3422183,amenity,waste_basket,,,,,,,,,,,,,,,,,,
